accident_id,arc_id,arc_length,distance_to_nearest_vertex,fraction_from_nearest_intersection
438,"(861, 862)",2.601163731162142,0.9291259060989812,0.3571962406548966
113,"(433, 434)",6.469898605404588,0.0819490786336362,0.012666207560838829
114,"(173, 174)",2.830808831813373,1.1395663213506226,0.4025585580148956
115,"(149, 150)",11.07143907188754,3.8002577375948805,0.34324876042938696
117,"(108, 109)",8.860081412604556,0.3664519365932961,0.04135988367691217
118,"(414, 1300)",49.751587558590025,13.134580178960261,0.26400323735382925
145,"(414, 1300)",49.751587558590025,15.103564573696287,0.3035795502185645
296,"(414, 1300)",49.751587558590025,19.392390105015508,0.3897843477291661
119,"(78, 79)",45.647226198720006,17.965398485288606,0.39357043091902866
132,"(78, 79)",45.647226198720006,22.820002168903198,0.49992089485479174
240,"(78, 79)",45.647226198720006,22.806686135708883,0.4996291787023941
242,"(78, 79)",45.647226198720006,20.89870014488262,0.4578306697958493
308,"(78, 79)",45.647226198720006,22.32788378395023,0.4891399903851404
120,"(351, 352)",46.12072993752287,21.746808539844906,0.47151917520178177
121,"(244, 245)",16.742744663818236,3.2932275242738567,0.19669579811431143
122,"(715, 716)",4.959666769493105,1.5109370825953405,0.3046448789441077
123,"(390, 391)",14.631234328324876,6.4522835057607475,0.44099379184090115
124,"(844, 1142)",65.84454111050512,26.787253018112793,0.4068257226237854
125,"(875, 876)",2.592492913759254,0.9852751779610007,0.3800493234646103
126,"(446, 447)",15.369034532953473,0.0,0.0
195,"(446, 447)",15.369034532953473,1.4347334245078256,0.09335221554948984
411,"(446, 447)",15.369034532953473,4.202053455135382,0.2734103724033908
127,"(995, 996)",25.15106380093406,0.0,0.0
128,"(119, 120)",8.220681721832058,3.40526454228026,0.41423140531480934
129,"(779, 796)",12.081175097256367,1.6186525071006295,0.13398137963154141
292,"(779, 796)",12.081175097256367,5.965462548093994,0.4937816479001906
412,"(779, 796)",12.081175097256367,1.0054871839138926,0.08322759796290334
130,"(142, 143)",16.058543836369036,6.2625956649818955,0.389985276921467
131,"(55, 56)",12.875817013467628,2.455007829746624,0.1906681204912105
133,"(813, 1203)",41.71562760438019,1.3714413883571988,0.03287596201029457
134,"(62, 75)",13.70496055120035,5.911597468363219,0.4313472808825744
226,"(62, 75)",13.70496055120035,2.083502604016575,0.15202543606257163
291,"(62, 75)",13.70496055120035,6.277345828255568,0.45803457841443884
395,"(62, 75)",13.70496055120035,6.716934014306485,0.49010969343638006
135,"(64, 1016)",10.032815866582624,4.958109829976161,0.494189258121508
179,"(64, 1016)",10.032815866582624,1.1512146016815505,0.11474491478668761
136,"(537, 538)",7.741097346304512,2.474791765810421,0.31969521310720256
283,"(537, 538)",7.741097346304512,0.0,0.0
137,"(115, 116)",23.0571053192488,11.241798064666732,0.4875632872822818
139,"(563, 564)",6.2412293404194745,1.4579765789810257,0.23360407052163137
142,"(559, 569)",14.106281537049982,3.3793812867238624,0.23956570538082322
151,"(559, 569)",14.106281537049982,3.3793812867238624,0.23956570538082322
143,"(343, 344)",27.000898122999853,12.912094342117069,0.47820980929216994
257,"(343, 344)",27.000898122999853,12.696681333450984,0.47023181509046624
144,"(62, 64)",12.29889824456137,0.4861100627477289,0.03952468368153945
147,"(886, 887)",29.575149152368585,1.5942332322029598,0.053904486634694875
168,"(886, 887)",29.575149152368585,0.0,0.0
415,"(886, 887)",29.575149152368585,6.115607980738029,0.2067819827122748
420,"(886, 887)",29.575149152368585,0.0,0.0
148,"(143, 144)",19.43585930296623,8.858903818222224,0.45580201421144323
363,"(143, 144)",19.43585930296623,0.18246256669014463,0.00938793411939846
149,"(852, 853)",36.312134877566386,14.234598984569113,0.39200666753865904
150,"(127, 128)",26.964090724281768,10.537995527370331,0.39081590531367816
